Latitude,Longitude,Infected,Population,Species,Road,River,1KM,3KM,5KM,10KM
15.237432,120.603597,0,50000,0,7.939210677,298.4907657,0,2,11,58
15.196655,120.604295,0,61000,0,4.341152724,159.1452471,0,6,9,28
15.218093,120.606462,0,6000,1,6.113141008,302.8319893,0,6,12,41
15.178092,120.616463,0,60000,0,16.38012361,438.7006585,0,3,11,30
15.205468,120.63784,0,100000,0,8.210812842,69.64988108,4,9,13,38
15.210487,120.623742,0,74000,0,5.492118835,75.94616597,3,11,7,41
15.205437,120.646902,0,45000,0,5.981144788,287.7791802,2,10,18,36
15.21958,120.67445,0,72000,0,2.113653848,716.3825317,3,9,32,27
15.219488,120.674082,0,5000,0,5.561018953,720.1279239,3,9,32,27
15.26807,120.66015,0,18000,0,8.197984874,198.7498534,1,8,18,57
15.252965,120.695628,0,10000,0,35.30485054,371.4259473,7,12,22,24
15.231442,120.64305,0,38000,0,1.228716266,735.788924,4,9,21,40
15.247437,120.670303,0,8000,0,2.421029843,410.0889721,2,18,20,38
15.23829,120.648612,0,16000,0,4.618100817,751.6879077,4,8,28,41
15.24639,120.691388,0,60000,0,5.199212124,437.0734492,7,14,20,26
15.252782,120.737303,0,40000,0,132.5953712,91.19667917,2,5,13,33
15.210337,120.684848,0,102000,0,1.084054942,181.8605123,1,14,20,36
15.24646,120.69161,0,30000,0,19.06277066,431.0093516,7,15,19,26
15.206313,120.637473,0,7000,0,0.273115678,171.1073228,3,10,13,38
15.22663,120.686157,0,16000,0,2.466232902,257.39704,4,18,19,30
15.218777,120.68483,0,60000,0,2.185594766,481.8719087,2,14,25,31
15.243025,120.657393,0,110000,0,2.930014653,214.4806457,1,13,29,39
15.265965,120.70394,0,200000,0,24.27850652,312.6609269,0,12,17,30
15.226567,120.6952,0,7000,0,4.513308414,12.06915611,6,16,13,34
15.25288,120.655175,0,48000,0,6.219938575,451.4026343,0,15,18,51
15.236618,120.642862,0,200000,0,0.61389815,894.8808087,4,5,25,45
15.232147,120.696165,0,110000,0,6.13318441,354.0943388,6,19,13,31
15.220995,120.710325,0,30000,0,0.415660568,450.4205532,0,11,20,40
15.232065,120.700898,0,60000,0,2.228316222,548.6377062,5,15,16,31
15.265667,120.655958,0,3500,0,11.76042092,1.536328022,1,9,16,59
15.262818,120.735053,0,40000,0,3.466832424,415.510695,1,5,8,36
15.20622,120.62475,0,100000,0,43.05518454,141.8900535,2,11,8,41
15.250818,120.726452,0,74000,0,0.279111056,209.4900325,3,5,16,30
15.238205,120.648618,0,45000,0,4.49531734,759.3240749,4,8,28,41
15.250822,120.726488,0,72000,0,1.805782782,207.1800753,3,5,16,30
15.234535,120.69963,0,200000,0,0.820026452,260.287536,3,16,19,29
15.190343,120.635562,0,18000,0,12.42917835,208.2683905,2,9,5,46
15.256158,120.7404,0,10000,0,2.484009169,100.2915639,2,4,5,39
15.241713,120.650867,0,38000,0,7.498315498,302.1105926,3,9,28,42
15.24734,120.668053,0,20000,0,5.541745066,260.3631956,2,17,21,41
15.25419,120.690905,0,40000,0,4.188351042,325.2781591,7,9,28,23
15.254203,120.694245,0,102000,0,1.073454523,408.5958891,7,11,23,25
15.2429,120.714898,0,7000,0,0.810077884,352.7766602,1,21,8,29
15.247192,120.691117,0,10000,0,18.12225794,527.6895067,7,14,20,26
15.210053,120.623843,0,48000,0,17.43849594,123.0875631,3,11,7,41
15.229273,120.642375,0,16000,0,4.60434271,512.9478907,2,13,19,39
15.276013,120.65176,0,40000,0,8.816621829,61.96593553,1,4,11,74
15.246657,120.71953,0,102000,0,7.342870633,178.8260216,3,11,14,29
15.247353,120.730637,0,30000,0,2.081898514,153.1690937,3,4,17,33
15.196973,120.636817,0,7000,0,1.907874729,369.4084977,4,7,12,39
15.215135,120.636572,0,10000,0,0.319159705,236.0880696,1,15,13,36
15.205618,120.63866,0,8000,0,1.517104597,61.91347122,4,9,14,38
15.25053,120.691065,0,200000,0,4.023444169,709.6183879,7,14,21,25
15.217698,120.673217,0,72000,0,0.527570439,759.4267638,3,9,33,25
15.250638,120.69107,0,32700,0,1.567658293,698.3326057,7,14,21,25
15.257047,120.674997,0,12000,0,6.54152479,197.1467271,1,14,25,39
15.224945,120.694958,0,57000,0,0.798729711,181.1016861,5,16,16,33
15.188277,120.638038,0,76000,0,2.702027818,105.1118005,2,9,6,45
15.249697,120.673845,0,2000,0,3.985640024,394.41027,3,17,21,35
15.227135,120.695583,0,18000,0,1.847011029,62.89322373,6,17,12,34
15.197703,120.692395,0,10000,0,12.09620972,158.3875033,0,4,15,55
15.219105,120.672072,0,38000,0,4.696692324,765.9160923,3,9,32,27
15.225887,120.694917,0,16000,0,4.574210053,92.53250051,6,16,14,34
15.228578,120.670255,0,60000,0,19.77000478,31.63007096,0,21,22,28
14.980352,120.702893,0,61000,0,2.103219954,387.8396856,13,1,15,24
14.959263,120.72103,0,40000,0,0.370403656,19.06116429,2,13,14,12
14.950812,120.717793,0,102000,0,2.527300787,167.6533784,4,7,19,8
14.980293,120.702925,0,30000,0,2.832485525,393.9446251,13,1,15,24
14.947603,120.717573,0,7000,0,2.417750264,342.4521416,3,7,20,8
14.980607,120.701005,0,37000,0,4.299224248,194.0802572,13,1,15,25
14.952807,120.730877,0,110000,0,2.231233708,463.139217,3,11,18,8
14.962675,120.731762,0,3000,1,0.145269714,250.2617154,3,10,18,17
14.974987,120.73503,0,60000,0,8.52691489,614.2764061,3,6,20,19
14.977805,120.698598,0,744000,0,22.2328845,96.65957412,12,1,16,24
14.970942,120.733388,0,100000,0,6.31744096,516.3586598,4,8,18,17
14.976273,120.699432,0,74000,0,0.282244692,286.8144496,12,2,15,20
14.949475,120.717668,0,45000,0,0.773536491,291.6826101,3,8,19,8
14.973987,120.701212,0,72000,0,1.935150221,187.7995534,12,2,14,20
14.980012,120.70067,0,37000,0,0.596663931,185.7772672,13,1,15,25
14.950042,120.71767,0,1500,1,4.77841322,233.7925747,3,8,19,8
14.98071,120.702617,0,30000,0,5.020239198,341.0326887,13,1,15,25
14.955945,120.729462,0,60000,0,1.823993589,369.1792717,5,8,19,11
14.980363,120.70104,0,60000,0,13.3575964,209.2174748,13,1,15,25
14.97838,120.699612,0,3500,0,1.83677527,144.2782594,13,0,16,24
14.97753,120.699433,0,100000,0,41.44765887,182.2574266,12,1,16,23
14.968367,120.733837,0,45000,0,0.711078368,384.8662313,4,9,19,15
14.979698,120.700497,0,72000,0,0.115800646,179.843001,13,0,16,25
14.980215,120.700815,0,18000,0,1.713911272,192.9751786,13,1,15,25
15.051848,120.533245,0,10000,0,4.096058203,423.5862875,0,6,10,24
15.070525,120.519638,0,38000,0,1.031211056,120.7881849,0,1,9,23
15.039235,120.524457,0,7000,0,1.646640016,773.2551546,2,7,8,21
15.039102,120.48485,0,48000,0,1.298841232,121.603161,0,3,7,23
15.037217,120.504512,0,200000,0,0.702397241,45.57824691,2,4,11,17
15.079763,120.547428,0,60000,0,35.19136119,294.4464197,0,0,6,31
15.110792,120.568568,0,100000,0,6.845106051,351.6762885,0,2,1,22
15.04028,120.524112,0,74000,0,1.619600529,817.4790151,2,7,7,23
15.044567,120.500093,0,18000,0,4.613732855,155.8892992,1,4,10,19
15.121327,120.553822,0,10000,0,0.421229029,353.8415036,1,1,1,16
15.032933,120.53471,0,38000,0,2.23640879,255.425266,1,5,16,20
15.0351,120.497995,0,60000,0,17.48616855,496.1356133,1,4,11,18
15.122182,120.561973,0,48000,0,24.17037351,142.5242634,1,1,1,13
15.034927,120.531268,0,60000,0,0.458494691,175.3508029,3,4,12,22
15.033088,120.773377,0,3500,0,8.681947013,225.4729333,4,5,2,86
14.974712,120.736387,0,45000,0,6.95656155,526.3061345,3,6,20,19
15.041747,120.757888,0,16000,0,9.743036931,252.0913912,4,7,0,36
15.043232,120.762368,0,4000,1,6.767246858,242.1611368,6,5,0,35
15.037282,120.766678,0,200000,0,2.199956951,33.25944998,4,7,0,68
15.037808,120.779837,0,5000,1,10.04914763,512.6819387,1,8,2,92
15.037523,120.766848,0,18000,0,2.900744056,0.932187783,4,7,0,69
15.045352,120.757978,0,10000,0,24.87296388,123.1153127,5,6,0,35
15.048903,120.758437,0,16000,0,21.88812874,99.8058923,5,6,0,31
15.05037,120.751717,0,60000,0,9.51988811,433.2792423,2,7,2,32
15.034907,120.769538,0,200000,0,20.43953421,231.4773261,3,7,1,82
15.059468,120.754115,0,7000,0,3.13045513,1142.835304,0,8,4,21
15.044415,120.760573,0,200000,0,0.74216254,114.1000357,4,7,0,34
15.103378,120.636957,0,110000,0,0.514424988,26.08788815,1,2,2,19
15.07471,120.627807,0,60000,0,1.080424751,235.9418113,1,3,9,20
15.106138,120.634705,0,3500,0,2.669782131,137.5711277,1,2,2,19
15.08575,120.617193,0,100000,0,1.876596307,920.2277346,1,4,2,26
15.089983,120.614257,0,45000,0,0.695785685,833.2464005,1,4,2,27
15.075417,120.630853,0,18000,0,20.35075074,368.2504734,1,3,9,20
15.026543,120.567627,0,10000,0,4.997030107,409.8851718,4,6,8,35
15.040338,120.549802,0,38000,0,19.11884704,468.3553134,0,10,10,30
15.030323,120.564823,0,60000,0,4.588067622,315.9297712,3,7,8,35
15.014585,120.575088,0,48000,0,3.069403746,917.5085973,3,6,5,39
15.028987,120.56658,0,43000,0,3.679752384,360.2795808,3,7,8,35
15.02653,120.564402,0,20000,0,13.55203347,105.4785148,4,6,7,36
15.733762,121.517937,0,4000,0,82.28341067,1075.232976,0,0,1,5
15.810343,121.479295,0,4000,0,366.9548945,545.7992174,1,1,0,3
15.703778,121.495292,0,4000,0,13.71806174,30.59542672,0,0,2,0
15.707203,121.465167,0,4000,0,112.4454558,61.27040086,0,0,1,1
16.151358,121.944808,0,10000,0,7.531450383,225.3752207,0,0,0,0
15.797563,121.495052,0,29000,0,3.245182408,380.3289834,0,2,1,2
15.810843,121.482685,0,5000,0,5.135007743,576.1142545,1,1,0,3
15.785277,121.539623,0,4000,0,12.41332547,468.1586209,0,0,1,4
15.846797,121.54366,0,10000,0,372.9806847,229.0796107,0,0,0,4
15.320123,120.614428,0,108000,0,24.89593445,743.6829271,6,6,12,37
15.53386,120.597252,0,90000,0,4.361779966,314.7658477,0,5,2,13
15.546958,120.605453,0,20000,0,1.264476756,284.5388502,1,3,5,13
15.547115,120.604617,0,20000,0,9.06935503,375.8314877,1,3,5,13
15.665792,120.487397,0,24000,0,5.39692664,1741.039842,1,0,1,4
15.367572,120.657298,0,20000,0,29.59427828,406.8318771,0,3,7,30
15.285907,120.592782,0,60000,0,0.089737148,1120.824949,1,4,12,43
15.39469,120.637185,0,60000,0,2.18387503,514.4910419,0,5,5,29
15.28586,120.632512,0,400560,0,0.195092037,408.6781943,0,2,16,64
15.35633,120.619682,0,141000,0,4.154989143,204.8773464,1,3,12,35
15.303283,120.603178,0,240000,0,2.772797948,1785.704,0,12,11,35
15.520633,120.622592,0,70000,0,1.654893541,313.3537979,1,0,7,9
15.709555,120.606928,0,10000,0,1.793024056,227.3033033,1,0,0,10
15.444285,120.73454,0,10000,0,10.68119024,167.0941194,0,1,4,7
15.409032,120.697653,0,39000,0,1.744851963,636.8343409,1,1,2,19
15.314237,120.535575,0,20000,0,4.23124287,563.0025821,4,2,7,20
15.273552,120.580493,0,40000,0,9.792615159,418.4389556,0,3,4,49
15.320613,120.577512,0,200000,0,2.901455412,6.086733604,1,6,19,14
15.321637,120.572808,0,100000,0,1.580467139,398.265606,2,6,20,12
15.778877,120.602203,0,62000,0,0.211283428,576.4972545,3,0,3,6
15.307943,120.550735,0,30600,0,0.597501484,387.6757609,2,6,8,20
15.309488,120.54192,0,180000,0,3.198749117,330.9743935,4,3,6,21
15.558223,120.513513,0,65000,0,3.837535124,775.653717,0,4,2,9
15.780123,120.601873,0,385000,0,9.845654467,615.2516882,3,0,3,6
15.567432,120.622905,0,74000,0,0.778636842,865.9056206,0,5,2,13
15.627463,120.393943,0,36000,0,48.39105268,405.2880687,0,1,2,6
15.738147,120.451093,0,75000,0,5.856953955,936.2924541,0,0,0,4
15.603757,120.38974,0,150000,0,3.427924756,731.8612251,1,1,0,6
15.569233,120.527835,0,64000,0,5.568794078,329.1828019,1,2,3,9
15.674795,120.348515,0,38000,0,7.35805957,1684.418546,0,1,1,4
15.53666,120.523388,0,20000,0,5.822191736,281.4486124,0,3,3,10
15.31841,120.618518,0,81500,0,2.490232473,999.4379107,5,5,11,43
15.35002,120.70139,0,76000,0,2.756683404,185.2616886,0,2,2,24
15.406453,120.623607,0,200000,0,18.47860397,761.81454,4,3,0,26
15.362912,120.558387,0,25000,0,7.262475754,255.1258722,1,1,4,37
15.646637,120.355995,0,62000,0,11.49996,307.7313344,0,0,2,3
15.321878,120.613983,0,125000,0,5.413798741,561.6673759,6,6,12,36
15.315552,120.608897,0,30600,0,1.323098502,484.3385155,6,5,14,33
15.752393,120.580905,0,180000,0,25.35911352,1908.455552,1,0,4,3
15.36563,120.566752,0,100000,0,7.711101535,17.45797595,1,1,4,38
15.319103,120.54452,0,65000,0,0.456376375,710.7800796,1,6,7,20
15.49118,120.539655,0,385000,0,0.024234956,1308.22379,0,2,3,11
15.40367,120.62147,0,74000,0,0.896332026,556.314622,4,3,0,28
15.288048,120.587627,0,37000,0,3.950679699,1563.457762,1,4,13,40
15.527183,120.542313,0,45000,0,1.388274641,1196.098574,2,1,3,12
15.527183,120.542383,0,36000,0,2.545890013,1201.854406,2,1,3,12
15.51912,120.615015,0,30000,0,6.64269541,364.6892418,1,2,5,8
15.613562,120.640432,0,60000,0,16.45587759,1445.862265,0,3,1,9
15.333945,120.573297,0,75000,0,5.644884816,137.8204199,2,3,20,20
15.37786,120.566585,0,150000,0,13.65567874,125.4636514,0,2,3,37
15.55292,120.613165,0,80000,0,5.871847464,411.5612658,0,5,3,12
15.639885,120.645388,0,38000,0,108.3789333,1261.384052,0,4,1,7
15.398957,120.625875,0,20000,0,2.192213771,110.7781477,4,3,2,29
15.522203,120.549438,0,81500,0,0.265778723,935.2001442,2,0,3,13
15.653753,120.628465,0,3000,0,4.122658458,115.4820147,1,1,2,5
15.713877,120.606713,0,79000,0,1.036780244,666.1702246,1,0,0,9
15.56621,120.66482,0,76000,0,0.748561453,2157.112897,0,2,2,12
15.325475,120.625287,0,200000,0,34.2182265,404.2173809,0,11,6,45
15.515875,120.688312,0,40000,0,1.75075717,222.0803105,0,1,1,13
15.686587,120.439868,0,8000,0,1.440976321,639.4366599,0,0,1,6
15.40656,120.623305,0,25000,0,0.060516404,772.2593834,4,3,0,26
15.659335,120.627328,0,4000,0,1.299862999,480.0459094,1,1,1,5
15.48836,120.72443,0,200000,0,11.52784751,675.9608586,0,0,3,12
15.356958,120.643583,0,19000,0,2.256884983,45.28260489,0,5,5,39
15.553848,120.643953,0,50000,0,1.892712511,109.6371401,1,2,5,8
15.601973,120.658852,0,50000,0,4.395701873,307.6734827,0,1,3,9
15.31507,120.616037,0,76000,0,3.483211253,1103.136302,7,4,11,41
15.597297,120.394187,0,70000,0,4.79563432,510.7133006,1,0,1,5
15.400252,120.624133,0,12000,0,20.73504218,288.98829,4,3,1,30
15.690418,120.369923,0,72000,0,25.2384805,537.964233,0,1,0,4
15.33674,120.612845,0,90000,0,2.891345557,176.0672655,0,12,8,34
15.31466,120.613245,0,81500,0,24.44584927,894.784226,7,4,13,38
15.34972,120.619193,0,20000,0,2.940616395,834.1309219,2,3,10,39
15.345547,120.618945,0,38000,0,11.7526484,1270.52281,1,7,9,38
15.434743,120.710228,0,150000,0,5.594093755,952.6744844,0,2,2,18
15.659842,120.45797,0,75000,0,1.376807631,841.4017679,0,0,3,6
15.333923,120.572433,0,36000,0,0.693417357,213.4061294,2,3,20,20
15.332322,120.577268,0,74000,0,3.428579542,199.6801981,2,4,22,17
15.306735,120.652588,0,35000,0,16.64646225,516.7096789,0,0,14,58
15.317005,120.565367,0,385000,0,0.538174934,645.9632587,1,11,7,19
15.360145,120.687255,0,80000,0,9.550924763,473.0193987,0,4,3,24
15.59459,120.465518,0,65000,0,4.990792916,577.9144163,0,0,1,10
15.78216,120.602022,0,20000,0,9.898704822,470.5440856,3,0,3,6
15.418227,120.613048,0,180000,0,2.756549764,857.8348539,1,5,1,14
15.503057,120.692397,0,30000,0,3.73409263,548.6329824,0,1,1,7
15.514367,120.588648,0,30600,0,2.89173466,516.0085973,0,2,4,14
15.318838,120.540743,0,62000,0,6.767190262,522.0335267,3,4,6,21
15.310893,120.589692,0,600000,0,11.48659859,573.1387178,0,15,9,21
15.297212,120.57649,0,65000,0,0.811877948,159.1507657,0,8,17,20
15.275873,120.652065,0,324000,0,8.244920761,56.5516714,1,4,11,74
15.312007,120.609072,0,75000,0,2.35735467,842.7114585,3,8,13,37
15.361595,120.674595,0,80000,0,2.053774941,306.8990463,1,2,3,29
15.31334,120.535315,0,40000,0,1.544031664,635.2545927,4,2,7,20
15.31864,120.615778,0,36000,0,9.021407319,922.0722288,6,6,12,39
15.403065,120.700235,0,148000,0,0.311434457,877.0362618,1,1,3,18
15.309505,120.541877,0,75000,0,4.934949729,335.9051218,4,3,6,21
15.476545,120.523487,0,25000,0,33.98809425,534.9107412,1,1,0,7
15.813903,120.607008,0,64000,0,3.848912306,1431.010914,0,0,4,8
15.664708,120.493492,0,38000,0,4.505680894,1150.477376,1,0,1,4
15.481158,120.521062,0,146000,0,8.741752501,610.441374,1,1,0,8
15.626678,120.63673,0,81500,0,8.039361608,2209.287872,0,2,3,9
15.419053,120.612472,0,100000,0,3.413929018,837.9536655,1,5,1,14
15.581183,120.503338,0,64000,0,15.08630024,987.1811811,0,2,2,7
15.358692,120.66667,0,150000,0,1.828995654,203.6669574,1,3,2,31
15.55189,120.373427,0,20000,0,4.576259618,333.8635627,0,0,0,3
15.420257,120.564273,0,32000,0,2.066234883,507.1196201,0,0,1,18
15.572772,120.535645,0,81500,0,1.163223121,367.2718756,1,1,2,11
15.41184,120.709727,0,18000,0,2.326661453,915.3247007,0,3,1,18
15.55537,120.63977,0,27000,0,130.0770438,80.08505221,1,3,4,8
15.364803,120.703173,0,75000,0,3.687744751,201.5987322,0,2,5,17
15.780173,120.601672,0,40000,0,1.127292259,627.0480151,3,0,3,6
15.752547,120.579487,0,20000,0,27.59891909,2015.517858,1,0,4,3
15.387452,119.978208,0,308000,0,0.061673005,214.4045943,1,1,6,1
15.78796,119.991262,0,190000,0,79.70535094,125.3946391,1,1,0,0
14.992498,120.14717,0,97000,0,0.543006001,702.1036265,0,0,2,6
14.964052,120.22274,0,48000,0,26.78360141,411.7816373,2,1,0,4
15.795052,119.98884,0,110000,0,30.43413996,112.6234782,2,0,0,0
15.796327,119.996637,0,38000,0,2.549389341,574.8931704,1,1,0,0
15.290925,120.07968,0,38000,0,54.59097146,788.0563538,0,1,0,0
15.355978,119.990038,0,230000,0,21.64920278,750.9950331,0,4,4,0
14.914047,120.18356,0,140000,0,7.87081018,203.265891,0,0,2,8
15.376783,120.013078,0,308000,0,7.850765943,245.3758501,0,4,4,0
14.979915,120.12211,0,190000,0,42.61262428,269.288121,1,0,1,2
15.136323,120.051588,0,6000,0,30.44593564,1484.28098,1,1,1,0
14.870125,120.159273,0,97000,0,5.276722037,174.525871,0,0,0,3
14.979937,120.12206,0,40000,0,47.54108797,271.8745708,1,0,1,2
15.157547,120.066732,0,38000,0,54.21773826,237.7669744,0,3,0,0
15.292018,120.065408,0,40000,0,3.651341318,173.0489407,0,1,0,4
15.469325,119.947555,0,100000,0,35.05489244,1397.718717,0,0,0,1
14.90204,120.213367,0,173000,0,1.053680364,1197.670475,0,0,1,6
15.586013,119.960593,0,5400,0,105.2903046,702.6571059,0,1,1,0
15.596058,119.977185,0,10000,0,43.05098166,789.1685998,0,1,1,0
14.972047,120.223018,0,38000,0,3.41295559,4.875894835,1,2,0,4
15.355603,120.001522,0,30000,0,4.919719895,768.6306903,3,2,3,1
15.361762,120.007118,0,105000,0,12.6868125,460.984374,3,2,3,1
15.35786,120.003233,0,110000,0,5.109979937,976.7924495,3,2,3,1
15.358275,120.003515,0,110000,0,3.936334891,934.2729467,3,2,3,1
15.133383,120.060032,0,230000,0,6.006034697,1611.262218,1,1,1,0
14.926925,120.15329,0,140000,0,1.577598431,350.8151643,0,0,1,9
15.383665,119.978478,0,38000,0,15.72635951,618.1156541,2,0,6,0
15.627673,119.968627,0,10000,0,3.561756786,1202.211309,0,0,2,0
15.162653,120.079198,0,190000,0,150.9988595,94.63392848,0,1,2,0
14.960387,120.213523,0,30000,0,1.036446078,52.80048538,1,2,0,4
14.964697,120.216392,0,40000,0,7.813957975,58.45490067,2,1,0,4
15.381143,119.969942,0,160000,0,0.207470989,474.7736036,1,1,6,0
15.004561,120.712326,1,5000,0,1.550409063,285.6774798,0,8,10,36
15.00655,120.63105,1,20000,0,0.373370384,73.99899773,0,1,11,34
14.93444135,120.5876095,1,500,0,36.42349735,75.15621771,0,1,0,18
15.421,120.28,0,100,0,1793.305102,1254.931981,0,0,0,0
15.041179,120.886513,1,15000,0,38.17084291,109.1995052,32,169,47,38
14.984448,120.70649,1,10000,0,5.459176496,266.2331659,9,5,14,27
15.01341,120.6241233,1,8000,0,3.95827486,156.2253255,0,3,9,36
14.952857,120.730892,1,15000,0,5.209865452,468.4455593,3,11,18,8
